jhu_id|vendor_id|db_name|status_id|url|enable_proxy|description|internal_note|popularity_score|date_created|date_updated
JHU07265|685|Films On Demand: Archival Films & Newsreels Collection|A|https://fod.infobase.com/PortalPlayLists.aspx?wid=107557&level=Subject&sid=1307|1|Streaming archived films and newsreel footage.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07266|685|Films On Demand: World Cinema Collection|A|https://fod.infobase.com/PortalPlayLists.aspx?wid=107557&level=Subject&sid=1709|1|Streaming full-length films created in countries around the world.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07267|855|Swank Digital Campus|A|https://digitalcampus.swankmp.net/jhu271671|0|Streaming platform for movies.|10 Sept. 2020 - Tag added per Don Juedes request.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07268|899|USC Shoah Foundation Visual History Archive|A|https://vha.usc.edu|1|Initially a repository of Holocaust testimony, the Visual History Archive has expanded to include testimonies from the Armenian Genocide that coincided with World War I, the 1937 Nanjing Massacre in China, the Cambodian Genocide of 1975-1979, the Guatemalan Genocide of 1978-1983, the 1994 Genocide against the Tutsi in Rwanda, and the ongoing conflicts in the Central African Republic and South Sudan, and anti-Rohingya mass violence. It also includes testimonies about contemporary acts of violence against Jews.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07269|685|Films on Demand: Feature Films for Education|A|https://ffusa.infobase.com/PortalPlayLists.aspx?wid=107557|1|Streaming video collections.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07270|858|Chronicle of Higher Education|A|https://www.chronicle.com/|1|A source for in-depth articles and news on teaching and administrative issues facing colleges and universities.  A key newspaper for postings of faculty jobs in higher education.|17 Sept. 2020 - Description added.  Jenny Kusmik17 Sept. 2020 - Tags added.  Jenny Kusmik17 Sept. 2020 - Tag added.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07271|509|American Hospital Association (AHA): Financial Database CMS HCRIS|A|https://wrds-web.wharton.upenn.edu/wrds/|1|||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07272|585|Kotar Library (Kotor Eyun)|A|https://kotar.cet.ac.il/|1|Hebrew language books from the Kotar Library.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07273|904|Virtually Vocal|A|http://virtuallyvocal.com/|1|Online training tool for singers, voice teachers and schools.  Provides high-quality accompaniment records, vocal exercises, and learning resources.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07274|586|Queen Victoria's Journals|A|http://qvj.chadwyck.com|1|These diaries cover the period from Queen Victorias childhood days to her Accession to the Throne, marriage to Prince Albert, and later, her Golden and Diamond Jubilees.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07275|651|Gale Literary Index|A|https://go.gale.com/ps/start.do?p=LITN&u=balt85423|0|Gale Literary Index is a master index to the major literature products published by Gale. It combines and cross-references author names, including pseudonyms and variant names, and listings for titles of works into one source.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07276|902|Verterbukh Online Dictionary (Online Yiddish Dictionary)|A|http://verterbukh.org/vb|1|Comprehensive Yiddish-English Dictionary. The most extensive Yiddish-English dictionary to date. Broad coverage of Yiddish words of all origins: Hebrew-Aramaic, Slavic, and Romance as well as Germanic. Many regional and dialectal variants are included alongside standard literary Yiddish forms.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07277|715|World Heritage Sites: Africa|A|https://www.jstor.org/site/heritage/africa/|1|A collection of digital images, video and spatial data of African cultural heritage sites.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07280|812|Chicago Tribune (1996-present)|A|https://www.proquest.com/publication/46852?accountid=11752|0|Digitized newspaper provides genealogists, researchers and scholars with cover-to-cover access to recent newspaper content.|29 Oct 2020 - Edited URL to get better fulltext coverage.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07281|812|Atlanta Journal - Constitution (2001-present)|A|https://www.proquest.com/publication/26032?accountid=11752|0|Digitized newspaper provides genealogists, researchers and scholars with cover-to-cover access to recent newspaper content.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07282|919|A&A ePortal (Art & Architecture ePortal)|A|https://www.aaeportal.com|1|A&AePortal is an eBook resource that features important works of scholarship in the history of art, architecture, decorative arts, photography, and design.|8 Dec 2020 - Updated tags.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07283|715|American Prison Newspapers 1800-2020: Voices from the Inside|A|https://www.jstor.org/site/reveal-digital/american-prison-newspapers/|1|American Prison Newspapers brings together hundreds of these periodicals from across the country into one collection that will represent penal institutions of all kinds, with special attention paid to womens-only institutions.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07284|659|Independent and Revolutionary Mexican Newspapers|A|https://gpa.eastview.com/crl/irmn|1|This collection traces the evolution of Mexico during the nineteenth and early twentieth centuries. Comprising over 1,000 titles from Mexico’s pre-independence, independence and revolutionary periods (1807-1929), the newspapers in this collection provide rare documentation of the dramatic events of this era and include coverage of Mexican partisan politics, yellow press, political and social satire, as well as local, regional, national and international news.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07285|650|Foundation Directory Online|A|https://fconline.foundationcenter.org/ipl.php|1|Foundation Directory Online is a research tool to help nonprofits find the grantmakers most likely to fund their projects.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07286|753|National Bureau of Asian Research (NBR)|A|https://www.nbr.org/publications/?autologin_code=qnkw9OtyJeeKBzLOU6DVCgvwkgoRzWci|1|NBR is an independent research institution based in Seattle and Washington, D.C. focused on providing  scholarship on the evolving strategic environment in Asia through original, policy-relevant research.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07287|812|ProQuest TDM Studio|A|https://tdmstudio.proquest.com|0|A text and data mining solution for research at all levels and all disciplines. TDM Studio leverages the power of a library’s Proquest rights-cleared content to help researchers make new connections.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07288|784|Open Book Publishers|A|https://www.openbookpublishers.com/|1|One of the largest independent Open Access publishers in the Humanities and Social Sciences in the UK: a not-for-profit Social Enterprise run by scholars who are committed to making high-quality research freely available to readers around the world. All the books are available to read online and download for free, with no Book Processing Charges (BPCs) for authors.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07289|866|Trismegistos|A|https://www.trismegistos.org/|1|The Trismegistos database features papyrological material in Graeco-Roman, Egyptian, and other scripts of the ancient world.  It is increasingly becoming a database where information can be found about all texts from antiquity, thus facilitating cross-cultural and cross-linguistic research.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07290|564|Brepolis Medieval and Early Modern Bibliographies|A|http://cpps.brepolis.net/bmb/search.cfm?|1|Combined search of International Medieval Bibliography (IMB), Bibliographie de Civilisation Médiévale (BCM) and Bibliographie internationale de lHumanisme et de la Renaissance (IBHR) that provides access to 14 centuries of European history from 300 to 1700.|26 April 2021 - Description updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07291|691|World Trade Online|A|https://insidetrade.com/|1|This electronic news service includes all content published in the weekly Inside U.S. Trade newsletter from 1993-present, plus trade-related news from around the world, and special reports.  Use the buttons on the red menu bar at the top to browse by topic, or search by keyword.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07292|789|OECD.Stat|A|https://doi.org/10.1787/data-00285-en|1|OECD.Stat includes data and metadata under many themes for OECD countries and selected non-member economies.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07293|821|American Proxy Wars: Korea and Vietnam, Global Perspectives, 1946-1975|A|https://infoweb.newsbank.com/apps/readex/welcome?p=TOPKOVI|1|Translated and English-language radio and television broadcasts, newspapers, periodicals, government documents, and books covering the Korean and Vietnamese conflicts.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07294|821|Nuclear Arms and Weapons of Mass Destruction: Global Perspectives, 1945-1996|A|https://infoweb.newsbank.com/apps/readex/?p=TOPNAWMD|1|Translated and English-language radio and television broadcasts, newspapers, periodicals, government documents, and books providing global reaction to the world Arms Race.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
